,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_checkin_type,previous_delay_at_checkout_in_minutes,delay_status
361,540971,409908,mobile,ended,,540186.0,30.0,mobile,,On time
362,541646,364890,mobile,ended,621.0,538703.0,210.0,mobile,,On time
363,541751,394928,connect,ended,-47.0,544799.0,600.0,connect,-59.0,On time
364,543788,377071,mobile,ended,0.0,538874.0,30.0,mobile,2.0,Late
365,544198,263232,mobile,ended,83.0,538218.0,300.0,mobile,273.0,Late
366,544741,374290,mobile,ended,-36.0,532043.0,180.0,mobile,101.0,Late
367,545070,398326,mobile,ended,0.0,544957.0,270.0,mobile,13.0,Late
368,545233,366371,connect,ended,-81.0,517688.0,720.0,connect,-245.0,On time
369,546056,408509,mobile,ended,72.0,549516.0,120.0,mobile,-96.0,On time
370,548307,404571,mobile,ended,-4.0,532798.0,90.0,mobile,45.0,Late
371,558441,358225,mobile,ended,4.0,552053.0,0.0,mobile,11.0,Late
372,559527,385178,connect,canceled,,555186.0,330.0,connect,-301.0,On time
373,559976,344254,connect,ended,51.0,558129.0,60.0,connect,-185.0,On time
374,545594,392479,mobile,ended,22.0,538397.0,570.0,mobile,-301.0,On time
375,545750,393968,connect,ended,-11.0,548306.0,600.0,connect,27.0,Late
376,545916,307364,connect,ended,-77.0,545822.0,30.0,connect,26.0,Late
377,546070,313952,mobile,ended,238.0,569185.0,570.0,mobile,-85.0,On time
378,547872,338243,connect,ended,83.0,549555.0,600.0,connect,-154.0,On time
379,548110,379908,mobile,ended,-52.0,542260.0,720.0,mobile,45.0,Late
380,545984,305525,connect,ended,-253.0,545963.0,720.0,connect,-33.0,On time
381,546636,399528,connect,ended,4.0,545268.0,540.0,connect,23.0,Late
382,548185,385295,mobile,ended,129.0,538747.0,600.0,mobile,-9.0,On time
383,548272,317330,connect,ended,-21.0,548279.0,0.0,connect,-692.0,On time
384,548867,217819,mobile,ended,-134.0,544074.0,270.0,mobile,-46.0,On time
385,548952,356630,mobile,ended,-88.0,523527.0,720.0,mobile,-66.0,On time
386,550479,265239,connect,ended,51.0,520615.0,0.0,connect,-22.0,On time
387,552131,406551,connect,canceled,,545126.0,60.0,connect,-46.0,On time
388,552365,404130,connect,ended,12.0,553206.0,480.0,connect,18.0,Late
389,521986,369845,mobile,canceled,,553278.0,630.0,mobile,-32.0,On time
390,522640,394543,mobile,ended,21.0,546468.0,60.0,mobile,-40.0,On time
391,533456,368432,mobile,ended,-2.0,539640.0,600.0,mobile,-12.0,On time
392,533596,352799,mobile,ended,46.0,538423.0,720.0,mobile,-1.0,On time
393,553302,368432,mobile,ended,-104.0,567818.0,570.0,mobile,-986.0,On time
394,553719,391519,connect,canceled,,562244.0,540.0,connect,,On time
395,553836,340616,connect,ended,54.0,553933.0,30.0,connect,-341.0,On time
396,554383,159533,connect,ended,41.0,512682.0,330.0,connect,-125.0,On time
397,554407,310049,mobile,ended,76.0,551523.0,120.0,mobile,-20.0,On time
398,549968,377004,mobile,ended,52.0,550088.0,30.0,mobile,142.0,Late
399,550240,407865,mobile,ended,15.0,550984.0,120.0,mobile,-10.0,On time
400,550994,303309,connect,ended,31.0,549854.0,720.0,connect,-46.0,On time
401,551565,356673,mobile,ended,176.0,548460.0,60.0,mobile,30.0,Late
402,551667,350149,mobile,ended,272.0,555318.0,150.0,mobile,29.0,Late
403,552075,364038,mobile,ended,0.0,514557.0,30.0,mobile,-1.0,On time
404,552116,363280,mobile,ended,4.0,519547.0,540.0,mobile,73.0,Late
405,552264,376491,connect,ended,-15.0,551892.0,30.0,connect,-96.0,On time
406,552598,376840,connect,ended,10.0,549549.0,540.0,connect,-153.0,On time
407,553308,368432,mobile,ended,-133.0,562021.0,630.0,mobile,-2.0,On time
408,554174,312622,mobile,ended,11.0,554035.0,60.0,mobile,0.0,On time
409,554183,362187,connect,ended,-426.0,556500.0,180.0,connect,15.0,Late
410,554235,394801,mobile,ended,7.0,559412.0,30.0,mobile,-28.0,On time
411,554905,314687,mobile,ended,-28.0,552745.0,60.0,mobile,-82.0,On time
412,554994,391519,connect,canceled,,556870.0,660.0,connect,,On time
413,549565,390692,mobile,ended,78.0,530304.0,0.0,mobile,39.0,Late
414,549943,403313,mobile,ended,,539950.0,0.0,mobile,,On time
415,550632,308073,connect,ended,,548622.0,720.0,connect,29.0,Late
416,551141,372115,mobile,ended,24.0,550285.0,660.0,mobile,-31.0,On time
417,551925,336629,mobile,ended,-21.0,550453.0,0.0,mobile,8.0,Late
418,551997,398886,mobile,ended,205.0,550567.0,60.0,mobile,-58.0,On time
419,552303,354138,mobile,ended,-11.0,566927.0,570.0,mobile,142.0,Late
420,553523,412539,mobile,ended,1489.0,552169.0,480.0,mobile,-262.0,On time
421,552787,378754,connect,canceled,,549036.0,0.0,connect,-148.0,On time
422,553646,274001,mobile,ended,7.0,539712.0,120.0,mobile,134.0,Late
423,555143,320834,connect,ended,25.0,564613.0,120.0,connect,28.0,Late
424,555258,229646,mobile,ended,79.0,550583.0,450.0,mobile,3.0,Late
425,555641,368724,mobile,ended,24.0,565544.0,60.0,mobile,-22.0,On time
426,556500,362187,connect,ended,15.0,555592.0,60.0,connect,-106.0,On time
427,557709,404542,mobile,canceled,,555077.0,180.0,mobile,76.0,Late
428,557928,383344,connect,ended,,540817.0,60.0,connect,105.0,Late
429,558317,380069,mobile,ended,,561985.0,0.0,mobile,,On time
430,556319,383462,connect,ended,55.0,558174.0,660.0,connect,-1.0,On time
431,556825,404130,connect,ended,-7.0,551494.0,720.0,connect,-111.0,On time
432,557619,320438,mobile,ended,17.0,556077.0,150.0,mobile,-20.0,On time
433,558258,357530,connect,ended,2.0,557097.0,690.0,connect,-49.0,On time
434,559316,414201,mobile,ended,30.0,557671.0,690.0,mobile,-54.0,On time
435,559594,291932,connect,ended,-408.0,556581.0,150.0,connect,-18.0,On time
436,559739,308181,connect,ended,8.0,564990.0,120.0,connect,133.0,Late
437,559788,397599,mobile,ended,54.0,559390.0,630.0,mobile,-159.0,On time
438,559886,347011,mobile,ended,140.0,557366.0,60.0,mobile,62.0,Late
439,559934,192643,mobile,ended,,558833.0,630.0,mobile,,On time
440,560682,305452,mobile,ended,139.0,553996.0,570.0,mobile,-81.0,On time
441,562014,353425,connect,canceled,,550306.0,60.0,connect,-58.0,On time
442,563218,397592,mobile,ended,93.0,560585.0,60.0,mobile,,On time
443,563661,338584,connect,ended,-38.0,567637.0,630.0,connect,-166.0,On time
444,556970,403644,mobile,ended,45.0,556081.0,30.0,mobile,-6.0,On time
445,557344,381994,mobile,ended,53.0,554398.0,60.0,mobile,14.0,Late
446,557404,181625,connect,ended,-352.0,554077.0,120.0,connect,6.0,Late
447,558733,320824,connect,ended,36.0,554117.0,150.0,connect,-1084.0,On time
448,559077,355444,connect,ended,0.0,554528.0,240.0,connect,-32.0,On time
449,561219,295860,mobile,ended,-5.0,574786.0,60.0,mobile,65.0,Late
450,562075,403430,mobile,ended,70.0,554144.0,720.0,mobile,21.0,Late
451,560938,407636,connect,ended,-50.0,555004.0,660.0,connect,-71.0,On time
452,537360,367365,connect,ended,-370.0,543323.0,630.0,connect,2.0,Late
453,554746,334118,mobile,ended,-171.0,548107.0,30.0,mobile,-277.0,On time
454,556014,245154,connect,canceled,,566170.0,210.0,connect,-2.0,On time
455,556362,351153,mobile,ended,17.0,554711.0,720.0,mobile,1.0,Late
456,556385,359978,mobile,ended,,554772.0,720.0,mobile,,On time
457,559087,383485,mobile,canceled,,559072.0,60.0,mobile,-56.0,On time
458,564691,361789,mobile,ended,-97.0,560638.0,690.0,mobile,-892.0,On time
459,565591,381787,connect,ended,-4.0,572671.0,720.0,connect,12.0,Late
460,566264,401475,connect,ended,-55.0,517671.0,660.0,connect,-249.0,On time
461,566648,383110,connect,ended,-77.0,568065.0,480.0,connect,-64.0,On time
462,566774,377591,connect,ended,281.0,544588.0,0.0,connect,50.0,Late
463,516961,385721,connect,ended,-32.0,542219.0,0.0,connect,0.0,On time
464,519713,324640,mobile,ended,-10.0,553902.0,420.0,mobile,-128.0,On time
465,525837,244848,connect,ended,172.0,543686.0,120.0,connect,-11.0,On time
466,534378,402469,mobile,ended,-15.0,540696.0,510.0,mobile,-109.0,On time
467,535209,383540,mobile,ended,3.0,538639.0,330.0,mobile,38.0,Late
468,558633,336650,connect,ended,19.0,557424.0,0.0,connect,,On time
469,558702,376840,connect,ended,-164.0,552598.0,690.0,connect,10.0,Late
470,558813,403430,mobile,ended,254.0,562075.0,660.0,mobile,70.0,Late
471,559552,226317,mobile,ended,,550534.0,0.0,mobile,,On time
472,561351,385073,mobile,ended,-37.0,560872.0,690.0,mobile,-56.0,On time
473,561935,347464,connect,ended,116.0,566651.0,300.0,connect,32.0,Late
474,562071,288973,mobile,ended,-232.0,572580.0,30.0,mobile,-12.0,On time
475,563248,385625,connect,ended,6.0,556513.0,0.0,connect,-68.0,On time
476,565877,351319,mobile,ended,-1148.0,561309.0,660.0,mobile,-577.0,On time
477,561947,390927,connect,ended,40.0,537960.0,660.0,connect,31.0,Late
478,562199,392479,mobile,ended,77.0,545594.0,720.0,mobile,22.0,Late
479,562848,272430,connect,ended,-63.0,564600.0,330.0,connect,-61.0,On time
480,563652,299063,connect,ended,-22.0,561530.0,270.0,connect,-5.0,On time
481,564127,389565,connect,ended,81.0,565814.0,510.0,connect,48.0,Late
482,564546,384396,connect,canceled,,561260.0,690.0,connect,-75.0,On time
483,565171,410939,connect,ended,-15.0,567442.0,240.0,connect,-353.0,On time
484,568054,293992,mobile,ended,1147.0,562269.0,60.0,mobile,,On time
485,568539,375126,connect,ended,139.0,566798.0,630.0,connect,50.0,Late
486,569145,300505,connect,ended,46.0,560610.0,90.0,connect,-54.0,On time
487,569162,274949,mobile,canceled,,565577.0,210.0,mobile,-259.0,On time
488,569445,346305,mobile,ended,-62.0,560681.0,180.0,mobile,-21.0,On time
489,572853,366164,connect,ended,39.0,569272.0,360.0,connect,7.0,Late
490,565760,386413,connect,ended,-2.0,550806.0,0.0,connect,-18.0,On time
491,559950,380128,mobile,ended,-68.0,557700.0,360.0,mobile,315.0,Late
492,561311,200364,mobile,canceled,,509972.0,480.0,mobile,-664.0,On time
493,561480,364652,connect,ended,-48.0,564545.0,60.0,connect,-90.0,On time
494,561586,376642,mobile,ended,-53.0,557899.0,630.0,mobile,-25.0,On time
495,561882,356630,mobile,ended,-19.0,563870.0,0.0,mobile,-731.0,On time
496,524637,348225,mobile,ended,37.0,550539.0,0.0,mobile,-59.0,On time
497,567020,216576,connect,ended,-470.0,563059.0,150.0,connect,-24.0,On time
498,568119,342699,connect,ended,14.0,563443.0,30.0,connect,-1.0,On time
499,568302,363387,mobile,ended,-56.0,569781.0,450.0,mobile,-687.0,On time
500,515626,324197,mobile,ended,62.0,525338.0,210.0,mobile,19.0,Late
501,515855,400293,mobile,ended,-83.0,540635.0,570.0,mobile,,On time
502,517688,366371,connect,ended,-245.0,539108.0,0.0,connect,-39.0,On time
503,525787,372809,connect,ended,10.0,561211.0,600.0,connect,-134.0,On time
504,526660,367632,connect,canceled,,563613.0,720.0,connect,11.0,Late
505,529626,324821,connect,ended,66.0,537033.0,720.0,connect,8.0,Late
506,532543,397470,mobile,ended,-5.0,537576.0,150.0,mobile,18.0,Late
507,569030,401542,mobile,ended,,564977.0,480.0,mobile,19.0,Late
508,509463,339189,connect,ended,75.0,527519.0,360.0,mobile,137.0,Late
509,511425,351146,mobile,ended,26.0,555546.0,90.0,mobile,2.0,Late
510,513104,396552,mobile,ended,23.0,535313.0,720.0,mobile,23.0,Late
511,524355,385972,mobile,ended,1.0,548080.0,660.0,mobile,34.0,Late
512,536038,390702,connect,ended,37.0,554652.0,660.0,connect,-24.0,On time
513,536509,281116,mobile,ended,-79.0,529888.0,180.0,mobile,169.0,Late
514,537133,340868,connect,ended,24.0,532994.0,60.0,connect,-59.0,On time
515,567303,356630,mobile,ended,69.0,561882.0,180.0,mobile,-19.0,On time
516,568361,324821,connect,ended,-8.0,564684.0,90.0,connect,-26.0,On time
517,572403,390467,connect,ended,,573546.0,360.0,connect,-7.0,On time
518,576292,181625,connect,ended,9.0,573698.0,90.0,connect,61.0,Late
519,512171,395608,mobile,ended,5.0,535039.0,180.0,mobile,62.0,Late
520,516667,380833,mobile,canceled,,538592.0,30.0,mobile,-544.0,On time
521,526948,214635,connect,ended,29.0,522667.0,180.0,connect,119.0,Late
522,527925,401281,connect,ended,-96.0,535185.0,60.0,connect,-500.0,On time
523,538657,404146,mobile,ended,-36.0,538335.0,720.0,mobile,-128.0,On time
524,538820,261263,mobile,ended,-35.0,533521.0,180.0,mobile,20.0,Late
525,539171,372878,mobile,ended,-8.0,543033.0,60.0,mobile,-45.0,On time
526,541178,392635,mobile,ended,86.0,523175.0,0.0,mobile,2976.0,Late
527,542245,383255,mobile,ended,451.0,539006.0,240.0,mobile,94.0,Late
528,542392,379751,connect,ended,-33.0,541396.0,0.0,connect,33.0,Late
529,543696,347208,connect,ended,-141.0,538244.0,510.0,connect,23.0,Late
530,543791,391153,mobile,ended,310.0,544230.0,720.0,mobile,9.0,Late
531,544030,404771,mobile,ended,72.0,543848.0,120.0,mobile,20.0,Late
532,544902,387939,connect,ended,32.0,545532.0,510.0,connect,7.0,Late
533,545784,404020,mobile,ended,-11.0,543175.0,30.0,mobile,4.0,Late
534,546464,389785,connect,ended,-1.0,550903.0,690.0,connect,-18.0,On time
535,546557,311923,connect,ended,-470.0,539744.0,240.0,connect,-104.0,On time
536,547047,337047,mobile,ended,-53.0,544443.0,30.0,mobile,56.0,Late
537,547589,373367,mobile,ended,-3.0,545463.0,60.0,mobile,40.0,Late
538,547981,372924,mobile,ended,36.0,550415.0,210.0,mobile,144.0,Late
539,548868,356434,mobile,ended,-4.0,551652.0,0.0,mobile,-3.0,On time
540,549430,366071,mobile,ended,-3.0,551575.0,180.0,mobile,22.0,Late
541,549647,369542,connect,ended,53.0,563235.0,480.0,connect,-107.0,On time
542,549659,367608,connect,ended,-72.0,548833.0,120.0,connect,75.0,Late
543,550664,327336,mobile,canceled,,546653.0,420.0,mobile,-77.0,On time
544,551308,342067,mobile,ended,42.0,545062.0,0.0,mobile,-98.0,On time
545,552074,412682,mobile,ended,71.0,564237.0,240.0,mobile,13.0,Late
546,553045,407524,mobile,ended,106.0,554266.0,480.0,mobile,106.0,Late
547,555798,388540,mobile,ended,-33.0,552353.0,30.0,mobile,-33.0,On time
548,556126,396250,mobile,canceled,,548864.0,510.0,mobile,527.0,Late
549,558379,350769,mobile,ended,-73.0,537483.0,540.0,mobile,34.0,Late
550,558490,403749,mobile,ended,-59.0,554954.0,60.0,mobile,-152.0,On time
551,559326,412623,mobile,ended,46.0,557439.0,180.0,mobile,64.0,Late
552,568175,415726,mobile,ended,34.0,567093.0,180.0,mobile,-2.0,On time
553,568573,342699,connect,ended,11.0,568298.0,60.0,connect,7.0,Late
554,571892,339138,connect,ended,20.0,571215.0,90.0,connect,0.0,On time
555,573065,407084,mobile,ended,-105.0,569017.0,360.0,mobile,111.0,Late
556,564168,382444,mobile,ended,-86.0,553599.0,90.0,mobile,0.0,On time
557,564574,375421,connect,ended,34.0,515659.0,330.0,connect,-1.0,On time
558,565262,333753,mobile,ended,163.0,564522.0,240.0,mobile,95.0,Late
559,565247,406625,connect,ended,0.0,561277.0,0.0,connect,39.0,Late
560,565672,216148,connect,ended,-111.0,553717.0,150.0,connect,-46.0,On time
561,565728,374486,mobile,ended,50.0,569229.0,360.0,mobile,46.0,Late
562,565815,298466,mobile,ended,-40.0,567964.0,150.0,mobile,-22.0,On time
563,565991,407389,mobile,ended,-70.0,567843.0,150.0,mobile,93.0,Late
564,566349,384657,connect,ended,199.0,561722.0,690.0,connect,224.0,Late
565,567086,386325,mobile,ended,-181.0,566591.0,720.0,mobile,-31.0,On time
566,567140,402308,mobile,ended,687.0,561807.0,0.0,mobile,-3.0,On time
567,567806,216701,mobile,canceled,,567644.0,690.0,mobile,-1408.0,On time
568,568251,404629,mobile,ended,789.0,565555.0,60.0,mobile,101.0,Late
569,568659,317378,connect,canceled,,566412.0,600.0,connect,-129.0,On time
570,569293,364670,mobile,canceled,,568767.0,0.0,mobile,-78.0,On time
571,570447,396289,mobile,ended,26.0,561080.0,180.0,mobile,107.0,Late
572,572279,311943,mobile,ended,,571616.0,690.0,mobile,,On time
573,572714,298466,mobile,ended,218.0,565815.0,30.0,mobile,-40.0,On time
574,574151,241021,connect,ended,3.0,572285.0,720.0,connect,-101.0,On time
575,574638,414681,mobile,ended,7.0,572181.0,180.0,mobile,147.0,Late
576,535939,386259,connect,ended,-151.0,538439.0,720.0,connect,-171.0,On time
577,537063,306601,mobile,ended,44.0,557027.0,420.0,mobile,,On time
578,537161,376760,connect,ended,-52.0,539557.0,90.0,connect,21.0,Late
579,534414,349861,mobile,ended,-130.0,539791.0,690.0,mobile,670.0,Late
580,533591,377172,mobile,ended,33.0,540059.0,180.0,mobile,1.0,Late
581,536697,316042,mobile,ended,-4.0,566005.0,0.0,mobile,354.0,Late
582,537210,401673,mobile,canceled,,537250.0,60.0,mobile,-663.0,On time
583,538252,280227,connect,ended,-12.0,551501.0,660.0,connect,-476.0,On time
584,538716,356673,mobile,ended,90.0,529144.0,0.0,mobile,-5.0,On time
585,538844,365926,connect,ended,-136.0,537243.0,300.0,connect,242.0,Late
586,538994,324821,connect,ended,-66.0,529626.0,600.0,connect,66.0,Late
587,541046,357005,mobile,ended,226.0,565872.0,420.0,mobile,62.0,Late
588,541155,336886,mobile,ended,39.0,533474.0,30.0,mobile,-12.0,On time
589,566177,374741,connect,ended,-49.0,564143.0,690.0,connect,-122.0,On time
590,566395,414230,mobile,ended,24.0,562156.0,0.0,mobile,249.0,Late
591,566944,327575,mobile,ended,-174.0,553521.0,540.0,mobile,53.0,Late
592,566973,349894,connect,ended,-592.0,563509.0,60.0,connect,-432.0,On time
593,540121,401077,mobile,ended,-29.0,534332.0,30.0,mobile,44.0,Late
594,540127,296967,connect,ended,7.0,519682.0,720.0,connect,-223.0,On time
595,540239,409690,mobile,canceled,,539958.0,390.0,mobile,299.0,Late
596,541897,321801,mobile,ended,3.0,539969.0,150.0,mobile,-37.0,On time
597,543736,241021,connect,ended,-361.0,540311.0,30.0,connect,48.0,Late
598,568143,300781,mobile,ended,126.0,563657.0,0.0,mobile,-492.0,On time
599,568526,305307,mobile,ended,30.0,554547.0,120.0,mobile,70.0,Late
600,571394,405433,mobile,ended,107.0,561213.0,300.0,mobile,124.0,Late
601,571591,415629,mobile,ended,-5.0,565345.0,90.0,mobile,-54.0,On time
602,573622,390479,mobile,ended,5.0,570957.0,120.0,mobile,7.0,Late
603,535647,317572,connect,ended,-89.0,533793.0,0.0,connect,-17.0,On time
604,535935,367535,mobile,ended,72.0,546067.0,270.0,mobile,33.0,Late
605,537666,377509,mobile,ended,-65.0,538177.0,240.0,mobile,50.0,Late
606,538178,392368,connect,ended,1064.0,557772.0,720.0,connect,-61.0,On time
607,539758,397599,mobile,ended,138.0,540797.0,0.0,mobile,12.0,Late
608,540562,230201,connect,ended,-594.0,539340.0,180.0,connect,-18.0,On time
609,536203,409088,mobile,canceled,,541455.0,60.0,mobile,-172.0,On time
610,537029,338584,connect,ended,-43.0,542364.0,0.0,connect,-38.0,On time
611,538756,359641,mobile,ended,-73.0,534964.0,720.0,mobile,-3.0,On time
612,541079,356106,connect,ended,-24.0,531984.0,120.0,connect,-605.0,On time
613,542962,337219,connect,ended,18.0,537400.0,240.0,connect,1.0,Late
614,543343,248300,connect,ended,140.0,564185.0,450.0,connect,13.0,Late
615,559899,375621,connect,canceled,,558588.0,660.0,connect,41.0,Late
616,560485,216576,connect,ended,-52.0,567020.0,0.0,connect,-470.0,On time
617,562582,409345,mobile,ended,-31.0,563062.0,30.0,mobile,4.0,Late
618,564075,401387,mobile,canceled,,552061.0,60.0,mobile,240.0,Late
619,564869,365926,connect,ended,41.0,565321.0,180.0,connect,-30.0,On time
620,565646,377127,mobile,ended,45.0,563229.0,240.0,mobile,-41.0,On time
621,542207,368432,mobile,canceled,,556043.0,0.0,mobile,2.0,Late
622,542224,327336,mobile,canceled,,538452.0,0.0,mobile,64.0,Late
623,542891,325328,connect,ended,-163.0,549523.0,630.0,mobile,121.0,Late
624,543125,316042,mobile,ended,3.0,542232.0,720.0,connect,-226.0,On time
625,543525,386259,connect,ended,11.0,541605.0,0.0,connect,1.0,Late
626,544201,301228,mobile,ended,-6.0,542164.0,540.0,mobile,-25.0,On time
627,544327,317819,mobile,ended,22.0,523988.0,420.0,mobile,86.0,Late
628,544402,366164,connect,ended,-18.0,554118.0,720.0,connect,113.0,Late
629,544611,398802,mobile,ended,349.0,553900.0,690.0,mobile,8.0,Late
630,544791,402562,connect,ended,85.0,554505.0,60.0,connect,-47.0,On time
631,547640,392718,mobile,ended,,557889.0,720.0,mobile,-54.0,On time
632,506546,351168,mobile,ended,,516147.0,480.0,mobile,,On time
633,567623,391519,connect,ended,96.0,562244.0,720.0,connect,,On time
634,567765,349655,mobile,ended,165.0,561557.0,0.0,mobile,4.0,Late
635,568652,395204,connect,ended,142.0,563518.0,720.0,connect,-13.0,On time
636,568822,386259,connect,ended,-42.0,567288.0,0.0,connect,-86.0,On time
637,569319,415157,mobile,ended,-53.0,563557.0,30.0,mobile,3.0,Late
638,570035,412698,mobile,ended,-67.0,557146.0,60.0,mobile,-8.0,On time
639,571779,385073,mobile,ended,40.0,565610.0,690.0,mobile,-18.0,On time
640,529571,388795,mobile,ended,-1707.0,546969.0,120.0,mobile,104.0,Late
641,574019,374486,mobile,ended,42.0,565728.0,240.0,mobile,50.0,Late
642,575497,356190,mobile,ended,702.0,574596.0,30.0,mobile,10.0,Late
643,575539,294883,mobile,ended,85.0,572492.0,0.0,mobile,9.0,Late
644,513740,338940,mobile,ended,83.0,565837.0,0.0,mobile,-61.0,On time
645,517377,401740,mobile,ended,,528723.0,60.0,mobile,404.0,Late
646,519027,298516,connect,ended,-39.0,549626.0,390.0,connect,115.0,Late
647,534020,384040,connect,canceled,,550585.0,0.0,connect,42.0,Late
648,527015,243721,mobile,canceled,,534917.0,120.0,mobile,131.0,Late
649,528111,375944,connect,ended,-29.0,534342.0,300.0,connect,-71.0,On time
650,534012,404774,mobile,ended,32.0,545232.0,300.0,mobile,63.0,Late
651,537879,392683,connect,ended,-142.0,550313.0,0.0,connect,-26.0,On time
652,538120,392368,connect,ended,-103.0,535637.0,120.0,connect,21.0,Late
653,538359,343808,connect,ended,38.0,537176.0,60.0,connect,-50.0,On time
654,539009,392327,mobile,ended,274.0,521664.0,600.0,mobile,-35.0,On time
655,540003,409113,mobile,ended,7.0,540751.0,180.0,mobile,204.0,Late
656,572285,241021,connect,ended,-101.0,571991.0,30.0,connect,-14.0,On time
657,574537,369648,connect,ended,-389.0,571606.0,120.0,connect,-600.0,On time
658,545757,388438,mobile,ended,-115.0,546278.0,0.0,mobile,-54.0,On time
659,547006,296815,connect,ended,,545330.0,60.0,connect,-37.0,On time
660,547748,367164,mobile,ended,-347.0,523230.0,600.0,mobile,83.0,Late
661,544389,385629,connect,ended,23.0,517515.0,0.0,connect,33.0,Late
662,541605,386259,connect,ended,1.0,535939.0,660.0,connect,-151.0,On time
663,542163,338243,connect,ended,-18.0,534021.0,90.0,connect,-57.0,On time
664,542649,248272,mobile,ended,1382.0,542179.0,90.0,mobile,-376.0,On time
665,543224,298429,connect,canceled,,540453.0,690.0,connect,39.0,Late
666,544126,402194,mobile,ended,-29.0,514673.0,570.0,mobile,-52.0,On time
667,544994,333107,mobile,ended,45.0,540939.0,180.0,mobile,-17.0,On time
668,545099,389599,mobile,ended,56.0,539042.0,0.0,mobile,1500.0,Late
669,545590,334190,connect,canceled,,538875.0,120.0,connect,-875.0,On time
670,528949,383144,connect,canceled,,540254.0,600.0,connect,75.0,Late
671,529225,364411,mobile,ended,88.0,547571.0,180.0,mobile,155.0,Late
672,533802,373893,connect,ended,-286.0,558560.0,0.0,connect,-775.0,On time
673,538615,403884,mobile,ended,27.0,540902.0,0.0,mobile,-190.0,On time
674,544271,335605,mobile,ended,40.0,534944.0,60.0,mobile,-2.0,On time
675,544692,405622,mobile,ended,39.0,522854.0,120.0,mobile,58.0,Late
676,544748,212965,connect,canceled,,545863.0,150.0,connect,-1095.0,On time
677,545045,377312,mobile,ended,22.0,563963.0,630.0,mobile,84.0,Late
678,546031,318867,mobile,ended,18.0,530797.0,270.0,mobile,28.0,Late
679,548763,334924,mobile,ended,66.0,534311.0,180.0,mobile,320.0,Late
680,548903,360981,mobile,ended,221.0,549631.0,30.0,mobile,-83.0,On time
681,550033,285452,connect,ended,31.0,545931.0,0.0,connect,-71.0,On time
682,551121,352393,connect,ended,39.0,548333.0,480.0,connect,,On time
683,551337,314456,connect,ended,-37.0,556481.0,480.0,connect,,On time
684,546727,401262,mobile,ended,39.0,544217.0,90.0,mobile,53.0,Late
685,547095,339540,mobile,ended,119.0,535528.0,60.0,mobile,39.0,Late
686,547493,346697,mobile,ended,78.0,557319.0,690.0,mobile,,On time
687,549509,368432,mobile,canceled,,567818.0,630.0,mobile,-986.0,On time
688,549796,371572,connect,ended,-96.0,543535.0,60.0,connect,-312.0,On time
689,506452,393172,connect,ended,-93.0,555818.0,30.0,connect,17.0,Late
690,514488,179304,mobile,ended,124.0,557954.0,0.0,mobile,25.0,Late
691,528560,377119,connect,ended,-369.0,539582.0,120.0,connect,98.0,Late
692,530110,216148,connect,ended,-211.0,541841.0,60.0,connect,40.0,Late
693,549023,365926,connect,canceled,,550970.0,0.0,connect,596.0,Late
694,550529,362531,connect,ended,-26.0,544688.0,660.0,connect,334.0,Late
695,543210,402562,connect,ended,-107.0,538013.0,0.0,connect,-37.0,On time
696,543792,274598,mobile,ended,-199.0,536619.0,120.0,mobile,6.0,Late
697,544225,230201,connect,ended,-122.0,540562.0,30.0,connect,-594.0,On time
698,544945,340442,mobile,ended,48.0,538975.0,120.0,mobile,-67.0,On time
699,536387,310661,mobile,ended,5.0,539166.0,720.0,mobile,-184.0,On time
700,536765,347781,mobile,ended,-26.0,536981.0,600.0,mobile,5.0,Late
701,538116,289901,connect,ended,-92.0,532257.0,660.0,connect,-157.0,On time
702,538721,288611,mobile,ended,17.0,534242.0,60.0,mobile,12.0,Late
703,552211,384040,connect,ended,-358.0,539551.0,0.0,connect,-1.0,On time
704,552741,407026,mobile,ended,,551060.0,630.0,mobile,,On time
705,507521,321752,connect,ended,54.0,547204.0,420.0,connect,7.0,Late
706,526426,370907,mobile,ended,42.0,547543.0,0.0,mobile,-16.0,On time
707,535781,319373,connect,ended,-7.0,552184.0,90.0,connect,-7.0,On time
708,516252,284459,connect,ended,-42.0,535364.0,510.0,connect,7.0,Late
709,517818,377172,mobile,ended,-49.0,551053.0,30.0,mobile,19.0,Late
710,518985,380833,mobile,ended,19.0,535338.0,240.0,mobile,-16.0,On time
711,529942,385128,mobile,ended,0.0,520000.0,120.0,mobile,29.0,Late
712,532779,349678,connect,ended,-80.0,538006.0,30.0,connect,4.0,Late
713,539164,364464,connect,canceled,,537569.0,600.0,connect,,On time
714,539186,402083,connect,ended,-4.0,532634.0,510.0,connect,-275.0,On time
715,535239,164960,connect,ended,81.0,538412.0,360.0,connect,-17.0,On time
716,537793,357875,mobile,ended,267.0,542111.0,0.0,mobile,-14.0,On time
717,538248,224967,mobile,ended,54.0,529692.0,0.0,mobile,16.0,Late
718,538941,385178,connect,ended,241.0,540804.0,120.0,connect,34.0,Late
719,539018,347847,mobile,canceled,,542866.0,720.0,mobile,-152.0,On time
720,548556,375553,mobile,ended,-216.0,561402.0,60.0,mobile,-8.0,On time
